datetime,1,2,3,4,5,6,main contact,
2018-04-12 18:45:21.0,-78,-70,-71,-63,-51,-75,5
2018-04-12 18:45:22.0,-78,-70,-71,-67,-43,-75,5
2018-04-12 18:45:23.0,-78,-72,-71,-68,-39,-75,5
2018-04-12 18:45:24.0,-78,-72,-71,-70,-35,-75,5
2018-04-12 18:45:25.0,-78,-73,-73,-72,-35,-75,5
2018-04-12 18:45:26.0,-78,-74,-73,-70,-44,-75,5
2018-04-12 18:45:27.0,-78,-74,-77,-69,-46,-75,5
2018-04-12 18:45:28.0,-78,-75,-77,-68,-48,-75,5
2018-04-12 18:45:29.0,-78,-76,-77,-68,-54,-74,5
2018-04-12 18:45:30.0,-78,-75,-76,-67,-50,-74,5
2018-04-12 18:45:31.0,-78,-73,-76,-67,-45,-76,5
2018-04-12 18:45:32.0,-78,-72,-78,-66,-41,-77,5
2018-04-12 18:45:33.0,-78,-69,-76,-67,-37,-77,5
2018-04-12 18:45:34.0,-79,-68,-75,-65,-37,-77,5
2018-04-12 18:45:35.0,-79,-68,-73,-64,-42,-77,5
2018-04-12 18:45:36.0,-79,-67,-73,-66,-48,-77,5
2018-04-12 18:45:37.0,-79,-67,-71,-65,-51,-77,5
2018-04-12 18:45:38.0,-80,-66,-73,-65,-53,-77,5
2018-04-12 18:45:39.0,-80,-65,-71,-65,-54,-78,5
2018-04-12 18:45:40.0,-80,-66,-70,-61,-56,-78,5
2018-04-12 18:45:41.0,-80,-69,-66,-59,-61,-77,4
2018-04-12 18:45:42.0,-79,-69,-65,-55,-62,-77,4
2018-04-12 18:45:43.0,-80,-70,-65,-52,-64,-78,4
2018-04-12 18:45:44.0,-80,-67,-65,-50,-64,-78,4
2018-04-12 18:45:45.0,-80,-65,-65,-50,-64,-78,4
2018-04-12 18:45:46.0,-79,-65,-67,-50,-63,-78,4
2018-04-12 18:45:47.0,-79,-65,-68,-51,-62,-77,4
2018-04-12 18:45:48.0,-79,-66,-69,-54,-64,-77,4
2018-04-12 18:45:49.0,-79,-67,-72,-55,-64,-77,4
2018-04-12 18:45:50.0,-79,-68,-74,-59,-63,-75,4
2018-04-12 18:45:51.0,-79,-70,-74,-61,-62,-74,4
2018-04-12 18:45:52.0,-79,-70,-75,-67,-63,-71,5
2018-04-12 18:45:53.0,-79,-73,-75,-69,-64,-71,5
2018-04-12 18:45:54.0,-79,-73,-76,-71,-66,-64,6
2018-04-12 18:45:55.0,-79,-73,-78,-71,-72,-61,6
2018-04-12 18:45:56.0,-79,-73,-81,-71,-72,-61,6
2018-04-12 18:45:57.0,-79,-73,-81,-71,-72,-58,6
2018-04-12 18:45:58.0,-79,-73,-81,-72,-75,-55,6
2018-04-12 18:45:59.0,-79,-76,-81,-74,-77,-55,6
2018-04-12 18:46:00.0,-79,-76,-81,-74,-78,-54,6
2018-04-12 18:46:01.0,-79,-76,-81,-74,-78,-52,6
2018-04-12 18:46:02.0,-79,-76,-81,-75,-78,-52,6
2018-04-12 18:46:03.0,-79,-76,-81,-78,-78,-53,6
2018-04-12 18:46:04.0,-79,-76,-82,-77,-75,-52,6
2018-04-12 18:46:05.0,-79,-78,-81,-70,-74,-52,6
2018-04-12 18:46:06.0,-79,-78,-82,-65,-73,-53,6
2018-04-12 18:46:07.0,-79,-78,-82,-66,-73,-53,6
2018-04-12 18:46:08.0,-79,-78,-82,-70,-73,-53,6
2018-04-12 18:46:09.0,-79,-78,-82,-73,-74,-53,6
2018-04-12 18:46:10.0,-79,-78,-82,-73,-74,-55,6
2018-04-12 18:46:11.0,-79,-78,-82,-73,-74,-55,6
2018-04-12 18:46:12.0,-79,-78,-82,-76,-76,-54,6
2018-04-12 18:46:13.0,-79,-78,-82,-77,-76,-54,6
2018-04-12 18:46:14.0,-79,-78,-80,-77,-76,-52,6
2018-04-12 18:46:15.0,-79,-78,-80,-76,-75,-54,6
2018-04-12 18:46:16.0,-78,-79,-78,-73,-70,-53,6
2018-04-12 18:46:17.0,-78,-80,-76,-70,-69,-53,6
2018-04-12 18:46:18.0,-80,-80,-74,-70,-64,-53,6
2018-04-12 18:46:19.0,-80,-77,-71,-62,-63,-53,6
2018-04-12 18:46:20.0,-80,-73,-69,-57,-61,-53,6
2018-04-12 18:46:21.0,-81,-70,-67,-54,-58,-53,6
2018-04-12 18:46:22.0,-80,-68,-66,-52,-59,-53,4
2018-04-12 18:46:23.0,-81,-66,-66,-51,-59,-58,4
2018-04-12 18:46:24.0,-80,-66,-65,-54,-60,-61,4
2018-04-12 18:46:25.0,-79,-66,-63,-53,-60,-65,4
2018-04-12 18:46:26.0,-79,-66,-63,-54,-60,-70,4
2018-04-12 18:46:27.0,-79,-66,-63,-53,-63,-72,4
2018-04-12 18:46:28.0,-79,-68,-64,-54,-63,-72,4
2018-04-12 18:46:29.0,-80,-68,-68,-53,-65,-72,4
2018-04-12 18:46:30.0,-80,-65,-68,-53,-63,-75,4
2018-04-12 18:46:31.0,-79,-64,-68,-55,-62,-75,4
2018-04-12 18:46:32.0,-79,-64,-67,-55,-63,-75,4
2018-04-12 18:46:33.0,-80,-64,-66,-58,-65,-75,4
2018-04-12 18:46:34.0,-79,-65,-65,-55,-66,-75,4
2018-04-12 18:46:35.0,-78,-67,-66,-55,-64,-75,4
2018-04-12 18:46:36.0,-76,-66,-65,-55,-66,-75,4
2018-04-12 18:46:37.0,-76,-66,-66,-54,-65,-73,4
2018-04-12 18:46:38.0,-77,-66,-67,-56,-62,-73,4
2018-04-12 18:46:39.0,-77,-67,-69,-58,-60,-74,4
2018-04-12 18:46:40.0,-78,-66,-69,-61,-55,-74,5
2018-04-12 18:46:41.0,-78,-67,-72,-62,-55,-74,5
2018-04-12 18:46:42.0,-79,-69,-72,-65,-52,-74,5
2018-04-12 18:46:43.0,-79,-69,-74,-65,-44,-73,5
2018-04-12 18:46:44.0,-79,-69,-77,-66,-39,-73,5
2018-04-12 18:46:45.0,-79,-69,-77,-66,-39,-73,5
2018-04-12 18:46:46.0,-79,-70,-76,-67,-38,-76,5
2018-04-12 18:46:47.0,-79,-70,-76,-67,-39,-76,5
2018-04-12 18:46:48.0,-79,-71,-76,-67,-37,-76,5
2018-04-12 18:46:49.0,-79,-71,-76,-67,-37,-76,5
2018-04-12 18:46:50.0,-79,-71,-73,-66,-37,-76,5
2018-04-12 18:46:51.0,-80,-69,-71,-65,-41,-76,5
2018-04-12 18:46:52.0,-80,-71,-72,-65,-41,-75,5
2018-04-12 18:46:53.0,-80,-70,-73,-67,-46,-75,5
2018-04-12 18:46:54.0,-80,-72,-74,-68,-49,-76,5
2018-04-12 18:46:55.0,-81,-70,-74,-68,-53,-76,5
2018-04-12 18:46:56.0,-81,-69,-74,-67,-46,-76,5
2018-04-12 18:46:57.0,-82,-66,-74,-65,-41,-76,5
2018-04-12 18:46:58.0,-82,-67,-73,-64,-46,-76,5
2018-04-12 18:46:59.0,-81,-67,-70,-56,-49,-77,5
2018-04-12 18:47:00.0,-81,-66,-70,-52,-59,-77,4
2018-04-12 18:47:01.0,-78,-64,-67,-51,-63,-73,4
2018-04-12 18:47:02.0,-78,-62,-65,-53,-62,-73,4
2018-04-12 18:47:03.0,-78,-62,-59,-54,-61,-73,4
2018-04-12 18:47:04.0,-78,-62,-57,-53,-62,-73,4
2018-04-12 18:47:05.0,-78,-63,-57,-53,-62,-73,4
2018-04-12 18:47:06.0,-77,-66,-59,-53,-62,-74,4
2018-04-12 18:47:07.0,-77,-66,-63,-53,-60,-74,4
2018-04-12 18:47:08.0,-77,-64,-63,-55,-60,-74,4
2018-04-12 18:47:09.0,-76,-56,-63,-56,-60,-74,4
2018-04-12 18:47:10.0,-75,-52,-59,-58,-63,-74,2
2018-04-12 18:47:11.0,-70,-52,-60,-60,-65,-74,2
2018-04-12 18:47:12.0,-70,-53,-59,-64,-67,-74,2
2018-04-12 18:47:13.0,-67,-52,-60,-69,-70,-74,2
2018-04-12 18:47:14.0,-69,-56,-59,-72,-73,-74,2
2018-04-12 18:47:15.0,-68,-56,-60,-72,-75,-74,2
2018-04-12 18:47:16.0,-68,-55,-62,-73,-74,-74,2
2018-04-12 18:47:17.0,-68,-53,-62,-73,-71,-74,2
2018-04-12 18:47:18.0,-68,-54,-61,-73,-72,-74,2
2018-04-12 18:47:19.0,-68,-54,-61,-73,-72,-74,2
2018-04-12 18:47:20.0,-65,-57,-61,-75,-72,-74,2
2018-04-12 18:47:21.0,-64,-60,-60,-75,-72,-74,3
2018-04-12 18:47:22.0,-60,-64,-61,-75,-72,-74,1
2018-04-12 18:47:23.0,-60,-64,-64,-75,-72,-74,1
2018-04-12 18:47:24.0,-56,-66,-67,-75,-72,-74,1
2018-04-12 18:47:25.0,-55,-67,-70,-75,-72,-74,1
2018-04-12 18:47:26.0,-54,-70,-70,-75,-72,-74,1
2018-04-12 18:47:27.0,-56,-72,-71,-75,-72,-74,1
2018-04-12 18:47:28.0,-56,-74,-70,-75,-72,-74,1
2018-04-12 18:47:29.0,-56,-76,-67,-75,-72,-74,1
2018-04-12 18:47:30.0,-54,-76,-68,-76,-72,-74,1
2018-04-12 18:47:31.0,-51,-72,-68,-78,-72,-74,1
2018-04-12 18:47:32.0,-51,-70,-67,-79,-76,-74,1
2018-04-12 18:47:33.0,-56,-66,-64,-79,-78,-74,1
2018-04-12 18:47:34.0,-55,-66,-63,-80,-81,-74,1
2018-04-12 18:47:35.0,-55,-66,-63,-79,-81,-74,1
2018-04-12 18:47:36.0,-54,-64,-64,-79,-81,-74,1
2018-04-12 18:47:37.0,-51,-65,-64,-77,-81,-74,1
2018-04-12 18:47:38.0,-51,-65,-64,-78,-78,-74,1
2018-04-12 18:47:39.0,-55,-64,-63,-77,-78,-74,1
2018-04-12 18:47:40.0,-60,-59,-61,-75,-76,-74,2
2018-04-12 18:47:41.0,-64,-54,-61,-72,-76,-74,2
2018-04-12 18:47:42.0,-70,-50,-60,-72,-75,-74,2
2018-04-12 18:47:43.0,-70,-50,-59,-69,-75,-74,2
2018-04-12 18:47:44.0,-71,-49,-58,-68,-73,-74,2
2018-04-12 18:47:45.0,-72,-47,-59,-68,-73,-74,2
2018-04-12 18:47:46.0,-77,-48,-59,-67,-70,-74,2
2018-04-12 18:47:47.0,-77,-51,-59,-66,-68,-74,2
2018-04-12 18:47:48.0,-77,-50,-59,-66,-66,-74,2
