datetime,1,2,3,4,5,6,main contact,
2018-04-12 18:45:27.0,,,-82,-69,-54,,5
2018-04-12 18:45:28.0,,-78,-70,-62,-48,,5
2018-04-12 18:45:29.0,,-72,,-70,-51,-74,5
2018-04-12 18:45:30.0,,-70,-76,-72,-45,,5
2018-04-12 18:45:31.0,,-73,,-68,-35,-77,5
2018-04-12 18:45:32.0,,-69,-80,-63,-37,-82,5
2018-04-12 18:45:33.0,,-63,-70,-69,-37,,5
2018-04-12 18:45:34.0,-83,-68,-75,-58,-38,-77,5
2018-04-12 18:45:35.0,-83,-67,-68,-67,-48,,5
2018-04-12 18:45:36.0,,-62,,-68,-54,,5
2018-04-12 18:45:37.0,,-65,-69,-64,-48,,5
2018-04-12 18:45:38.0,-84,-64,-83,-62,-50,,5
2018-04-12 18:45:39.0,,-63,-68,-67,-60,-79,5
2018-04-12 18:45:40.0,,-66,-61,-53,-65,,4
2018-04-12 18:45:41.0,,-67,-63,-52,-76,-77,4
2018-04-12 18:45:42.0,-76,,-63,-52,-65,,4
2018-04-12 18:45:43.0,-78,-65,-62,-45,-60,-77,4
2018-04-12 18:45:44.0,-78,-62,-62,-47,-59,,4
2018-04-12 18:45:45.0,-83,-66,-70,-57,-64,,4
2018-04-12 18:45:46.0,-76,-67,-73,-49,-70,-80,4
2018-04-12 18:45:47.0,,-67,-75,-53,-61,-76,4
2018-04-12 18:45:48.0,,-63,-75,-59,-64,,4
2018-04-12 18:45:49.0,,-71,-64,-51,-63,-74,4
2018-04-12 18:45:50.0,,-75,-81,-63,-57,-69,5
2018-04-12 18:45:51.0,,-80,,-65,-64,-68,5
2018-04-12 18:45:52.0,,,-81,-64,-68,-61,6
2018-04-12 18:45:53.0,,-83,,-78,-70,,5
2018-04-12 18:45:54.0,,,-83,-76,-79,-58,6
2018-04-12 18:45:55.0,,,-83,,-75,-52,6
2018-04-12 18:45:56.0,,,-84,,,,3
2018-04-12 18:45:57.0,,,,,,-53,6
2018-04-12 18:45:58.0,,,,-75,-84,-50,6
2018-04-12 18:45:59.0,,-81,,-76,-76,,5
2018-04-12 18:46:00.0,,,,,-77,-53,6
2018-04-12 18:46:01.0,,,,,,-49,6
2018-04-12 18:46:02.0,,,,-83,-77,-56,6
2018-04-12 18:46:03.0,,,,-84,,-60,6
2018-04-12 18:46:04.0,,,-84,-70,-70,-46,6
2018-04-12 18:46:05.0,,-79,-76,-60,-76,,4
2018-04-12 18:46:06.0,,,-82,-66,-70,-58,6
2018-04-12 18:46:07.0,,,,-75,,,4
2018-04-12 18:46:08.0,,,,-83,-79,-54,6
2018-04-12 18:46:09.0,,,,-77,-82,,4
2018-04-12 18:46:10.0,,,,,,-57,6
2018-04-12 18:46:11.0,,,,,,,6
2018-04-12 18:46:12.0,,,,-83,-79,-51,6
2018-04-12 18:46:13.0,,,,-75,-73,,5
2018-04-12 18:46:14.0,,,-75,-70,-70,-49,6
2018-04-12 18:46:15.0,,,,-70,-74,-55,6
2018-04-12 18:46:16.0,-81,-79,-70,-65,-63,-57,6
2018-04-12 18:46:17.0,,-80,-72,-62,-68,,4
2018-04-12 18:46:18.0,-84,-79,-70,,-63,,5
2018-04-12 18:46:19.0,-83,-69,-69,-53,-59,,4
2018-04-12 18:46:20.0,,-66,-66,-54,-56,,4
2018-04-12 18:46:21.0,-79,-61,-66,-52,-56,,4
2018-04-12 18:46:22.0,-80,-68,-61,-47,-60,,4
2018-04-12 18:46:23.0,-83,-66,-70,-48,-57,-81,4
2018-04-12 18:46:24.0,-76,-57,-61,-56,-62,-75,4
2018-04-12 18:46:25.0,-74,-69,-59,-45,-59,-74,4
2018-04-12 18:46:26.0,-82,-64,-67,-52,,-80,4
2018-04-12 18:46:27.0,,-62,-66,-55,-68,-68,4
2018-04-12 18:46:28.0,-83,-66,-67,-50,-60,,4
2018-04-12 18:46:29.0,-84,,-67,-51,-62,,4
2018-04-12 18:46:30.0,,-60,,-57,-60,-74,4
2018-04-12 18:46:31.0,-75,-63,-66,-54,-61,,4
2018-04-12 18:46:32.0,-78,-64,-64,-52,-64,,4
2018-04-12 18:46:33.0,-80,-62,-59,-65,-68,,3
2018-04-12 18:46:34.0,-74,-69,-64,-51,-61,,4
2018-04-12 18:46:35.0,-79,-66,-70,-54,-59,,4
2018-04-12 18:46:36.0,-73,-63,-62,-54,-71,,4
2018-04-12 18:46:37.0,,-66,-64,-52,-63,-69,4
2018-04-12 18:46:38.0,-83,-63,-80,-53,-53,,5
2018-04-12 18:46:39.0,,-70,-72,-65,-48,-79,5
2018-04-12 18:46:40.0,-82,-65,-73,-63,-36,,5
2018-04-12 18:46:41.0,,-72,-83,-67,,-74,4
2018-04-12 18:46:42.0,-84,-69,,-65,-45,,5
2018-04-12 18:46:43.0,,,-76,-65,-39,-79,5
2018-04-12 18:46:44.0,,,-83,-67,-36,,5
2018-04-12 18:46:45.0,,-71,,-65,-41,,5
2018-04-12 18:46:46.0,,-70,-72,-70,-39,-82,5
2018-04-12 18:46:47.0,,-69,-74,-65,-36,,5
2018-04-12 18:46:48.0,,-69,-70,,-37,,5
2018-04-12 18:46:49.0,,,,,-37,,5
2018-04-12 18:46:50.0,,,-66,-64,-42,,5
2018-04-12 18:46:51.0,-83,-66,-67,-62,-43,,5
2018-04-12 18:46:52.0,,-78,-79,-68,-36,-72,5
2018-04-12 18:46:53.0,,-68,-78,-69,-55,,5
2018-04-12 18:46:54.0,,-80,-77,-66,-54,-73,5
2018-04-12 18:46:55.0,-82,-66,-66,-68,-45,,5
2018-04-12 18:46:56.0,,-67,-67,-61,-36,,5
2018-04-12 18:46:57.0,-80,-67,-77,-64,-39,-78,5
